,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,actions
6079,0.25,0.9330127,0.5,1.0,0.37059048,0.9829629,0.8111111,0.05703048,0.9056047,0.007866274,0.09537856,0.015739769,0.683106,0.0010493179,0.032528855,0.002037131,0.26884717,0.0,0.38561377,12
6080,0.25,0.9330127,0.5,1.0,0.25,0.9330127,0.7888889,0.093412,0.6568338,0.0,0.17305802,0.0020986358,0.32004198,0.0,0.018887723,0.0010455699,0.5108939,0.18730332,0.40886417,13
6081,0.25,0.9330127,0.5,1.0,0.14644662,0.8535534,0.6666667,0.24680433,0.5437561,0.0,0.36184856,0.04512067,0.40608606,0.0,0.08079748,0.0005792417,0.7390102,0.45141265,0.39460886,13
6082,0.25,0.9330127,0.5,1.0,0.0669873,0.75,0.5888889,0.726647,0.32350048,0.0,0.46312684,0.67995805,0.16264428,0.0,0.1227702,0.0004344274,0.8258727,0.715522,0.37899116,11
6083,0.25,0.9330127,0.5,1.0,0.017037086,0.62940955,0.5888889,0.7748279,0.26745328,0.0,0.5122911,0.54879326,0.32004198,0.0,0.12486883,0.0007019476,0.86665094,0.827904,0.3181967,18
6084,0.25,0.9330127,0.5,1.0,0.0,0.5,0.56666666,0.6666667,0.064896755,0.0,0.820059,0.2644281,0.031479537,0.0,0.4144806,0.0015928803,0.8992166,0.9828558,0.32788968,11
6085,0.25,0.9330127,0.5,1.0,0.017037086,0.37059048,0.54444444,0.9056047,0.007866274,0.0,0.83480823,0.683106,0.0010493179,0.0,0.52990556,0.0027464314,0.7932407,0.996639,0.29680458,18
6086,0.25,0.9330127,0.5,1.0,0.0669873,0.25,0.5888889,0.6568338,0.0,0.0,0.7699115,0.32004198,0.0,0.0,0.5435467,0.0040546097,0.62157005,0.997865,0.32353386,18
6087,0.25,0.9330127,0.5,1.0,0.14644662,0.14644662,0.64444447,0.5437561,0.0,0.0,0.6647001,0.40608606,0.0,0.0,0.62434417,0.009152315,0.6229759,0.9979741,0.32464448,13
6088,0.25,0.9330127,0.5,1.0,0.25,0.0669873,0.6111111,0.32350048,0.0,0.0,0.46116027,0.16264428,0.0,0.0,0.45750263,0.010239603,0.38467798,0.9979838,0.36769295,8
6089,0.25,0.9330127,0.5,1.0,0.37059048,0.017037086,0.6666667,0.26745328,0.0,0.0,0.23992133,0.32004198,0.0,0.0,0.25603357,0.011982197,0.15631554,0.8625838,0.3690354,10
6090,0.25,0.9330127,0.5,1.0,0.5,0.0,0.7222222,0.064896755,0.0,0.015732547,0.073746316,0.031479537,0.0,0.0010493179,0.12591815,0.06331516,0.036754787,0.9000445,0.46178457,8
6091,0.25,0.9330127,0.5,1.0,0.62940955,0.017037086,0.75555557,0.007866274,0.0,0.09537856,0.0088495575,0.0010493179,0.0,0.032528855,0.0,0.062458582,0.0,0.7646445,0.41449723,8
6092,0.25,0.9330127,0.5,1.0,0.75,0.0669873,0.7777778,0.0,0.0,0.17305802,0.0,0.0,0.0,0.018887723,0.0,0.017207533,0.0,0.6292445,0.39885664,8
6093,0.25,0.9330127,0.5,1.0,0.8535534,0.14644662,0.7777778,0.0,0.0,0.36184856,0.0,0.0,0.0,0.08079748,0.0,0.1687177,0.0,0.4938445,0.45122468,9
6094,0.25,0.9330127,0.5,1.0,0.9330127,0.25,0.7777778,0.0,0.0,0.46312684,0.0,0.0,0.0,0.1227702,0.0,0.03475621,0.0,0.4487112,0.43171144,9
6095,0.25,0.9330127,0.5,1.0,0.9829629,0.37059048,0.75555557,0.0,0.0,0.5122911,0.0,0.0,0.0,0.12486883,0.0,0.016390227,0.0,0.40357786,0.4253634,9
6096,0.25,0.9330127,0.5,1.0,1.0,0.5,0.85555553,0.0,0.015732547,0.820059,0.0,0.0,0.0010493179,0.4144806,0.0,0.008519096,0.0,0.35844454,0.42264283,9
6097,0.25,0.9330127,0.14644662,0.8535534,0.9829629,0.62940955,0.75555557,0.0,0.09537856,0.83480823,0.0,0.0,0.032528855,0.52990556,0.0,0.008955972,0.0,0.31331122,0.42279384,9
6098,0.25,0.9330127,0.14644662,0.8535534,0.9330127,0.75,0.7777778,0.0,0.17305802,0.7699115,0.0,0.0,0.018887723,0.5435467,0.0,0.012755322,0.0,0.2681779,0.42410704,9
6099,0.25,0.9330127,0.14644662,0.8535534,0.8535534,0.8535534,0.84444445,0.0,0.36184856,0.6647001,0.0,0.0,0.08079748,0.62434417,0.0,0.049300756,0.0,0.22304456,0.4367386,9
6100,0.25,0.9330127,0.14644662,0.8535534,0.75,0.9330127,0.84444445,0.0,0.46312684,0.46116027,0.0,0.0,0.1227702,0.45750263,0.0,0.062333412,0.0,0.17791122,0.44124323,9
6101,0.25,0.9330127,0.14644662,0.8535534,0.62940955,0.9829629,0.8111111,0.0,0.5122911,0.23992133,0.0,0.0,0.12486883,0.25603357,0.0,0.06818952,0.0,0.13277788,0.44326735,2
6102,0.25,0.9330127,0.14644662,0.8535534,0.5,1.0,0.75555557,0.015732547,0.820059,0.073746316,0.0088495575,0.0010493179,0.4144806,0.12591815,0.0,0.06498412,0.023965161,0.0,0.41185325,1
6103,0.25,0.9330127,0.14644662,0.8535534,0.37059048,0.9829629,0.7222222,0.09537856,0.83480823,0.0088495575,0.036381513,0.032528855,0.52990556,0.0,0.0010493179,0.009441934,0.2798192,0.0,0.38620675,11
6104,0.25,0.9330127,0.14644662,0.8535534,0.25,0.9330127,0.6888889,0.17305802,0.7699115,0.0,0.20648968,0.018887723,0.5435467,0.0,0.008394543,0.0066562365,0.54677296,0.112381995,0.37758386,11
6105,0.25,0.9330127,0.14644662,0.8535534,0.14644662,0.8535534,0.6666667,0.36184856,0.6647001,0.0,0.20845625,0.08079748,0.62434417,0.0,0.0,0.0033035798,0.74460983,0.22476399,0.34096837,13
6106,0.25,0.9330127,0.14644662,0.8535534,0.0669873,0.75,0.6111111,0.46312684,0.46116027,0.0,0.64208454,0.1227702,0.45750263,0.0,0.49317944,0.005748117,0.8712186,0.4888733,0.37270078,12
6107,0.25,0.9330127,0.14644662,0.8535534,0.017037086,0.62940955,0.6111111,0.5122911,0.23992133,0.0,0.81317604,0.12486883,0.25603357,0.0,0.71248686,0.0022261057,0.9378884,0.6761766,0.3327455,14
6108,0.25,0.9330127,0.14644662,0.8535534,0.0,0.5,0.6111111,0.820059,0.073746316,0.0,0.9193707,0.4144806,0.12591815,0.0,0.8866737,0.004115964,0.9416325,0.97278833,0.37058312,13
6109,0.25,0.9330127,0.14644662,0.8535534,0.017037086,0.37059048,0.6111111,0.83480823,0.0088495575,0.0,0.92133725,0.52990556,0.0,0.0,0.8940189,0.0078097773,0.8980096,0.99573404,0.28305402,13
6110,0.25,0.9330127,0.14644662,0.8535534,0.0669873,0.25,0.6111111,0.7699115,0.0,0.0,0.847591,0.5435467,0.0,0.0,0.8751312,0.010192962,0.79268694,0.9977751,0.29527906,13
6111,0.25,0.9330127,0.14644662,0.8535534,0.14644662,0.14644662,0.6111111,0.6647001,0.0,0.0,0.71189773,0.62434417,0.0,0.0,0.83315843,0.017362151,0.6192554,0.99795663,0.32817486,13
6112,0.25,0.9330127,0.14644662,0.8535534,0.25,0.0669873,0.5888889,0.46116027,0.0,0.0,0.52015734,0.45750263,0.0,0.0,0.74501574,0.027147694,0.3881097,0.9979728,0.37292433,18
6113,0.25,0.9330127,0.14644662,0.8535534,0.37059048,0.017037086,0.6666667,0.23992133,0.0,0.0,0.3038348,0.25603357,0.0,0.0,0.5981112,0.024008567,0.15334295,0.9979742,0.41390938,8
6114,0.25,0.9330127,0.14644662,0.8535534,0.5,0.0,0.7222222,0.073746316,0.0,0.0088495575,0.0993117,0.12591815,0.0,0.0,0.296957,0.027366128,0.027732942,0.8625742,0.39739752,8
6115,0.25,0.9330127,0.14644662,0.8535534,0.62940955,0.017037086,0.82222223,0.0088495575,0.0,0.036381513,0.0088495575,0.0,0.0,0.0010493179,0.006295908,0.03241966,0.0,0.7271742,0.40411454,8
6116,0.25,0.9330127,0.14644662,0.8535534,0.75,0.0669873,0.82222223,0.0,0.0,0.20648968,0.0,0.0,0.0,0.008394543,0.0,0.013074385,0.0,0.5917742,0.39742804,9
6117,0.25,0.9330127,0.14644662,0.8535534,0.8535534,0.14644662,0.8111111,0.0,0.0,0.20845625,0.0,0.0,0.0,0.0,0.0,0.016979273,0.0,0.5466409,0.425567,9
6118,0.25,0.9330127,0.14644662,0.8535534,0.9330127,0.25,0.85555553,0.0,0.0,0.64208454,0.0,0.0,0.0,0.49317944,0.0,0.14365377,0.0,0.5015075,0.46935084,9
6119,0.25,0.9330127,0.14644662,0.8535534,0.9829629,0.37059048,0.85555553,0.0,0.0,0.81317604,0.0,0.0,0.0,0.71248686,0.0,0.042821243,0.0,0.4563742,0.43449903,9
6120,0.25,0.9330127,0.14644662,0.8535534,1.0,0.5,0.8111111,0.0,0.0088495575,0.9193707,0.0,0.0,0.0,0.8866737,0.0,0.036351547,0.0,0.41124088,0.43226284,9
6121,0.25,0.9330127,0.0,0.5,0.9829629,0.62940955,0.8111111,0.0,0.036381513,0.92133725,0.0,0.0,0.0010493179,0.8940189,0.0,0.014507732,0.0,0.36610755,0.42471275,9
6122,0.25,0.9330127,0.0,0.5,0.9330127,0.75,0.7777778,0.0,0.20648968,0.847591,0.0,0.0,0.008394543,0.8751312,0.0,0.009135138,0.0,0.32097423,0.42285576,9
6123,0.25,0.9330127,0.0,0.5,0.8535534,0.8535534,0.7777778,0.0,0.20845625,0.71189773,0.0,0.0,0.0,0.83315843,0.0,0.012063191,0.0,0.2758409,0.4238678,9
6124,0.25,0.9330127,0.0,0.5,0.75,0.9330127,0.8111111,0.0,0.64208454,0.52015734,0.0,0.0,0.49317944,0.74501574,0.0,0.011940473,0.0,0.23070757,0.42382538,9
6125,0.25,0.9330127,0.0,0.5,0.62940955,0.9829629,0.7777778,0.0,0.81317604,0.3038348,0.0,0.0,0.71248686,0.5981112,0.0,0.012740595,0.0,0.18557423,0.42410195,6
6126,0.25,0.9330127,0.0,0.5,0.5,1.0,0.75555557,0.0088495575,0.9193707,0.0993117,0.013765979,0.0,0.8866737,0.296957,0.0,0.01414449,0.001136014,0.0,0.38270366,6
6127,0.25,0.9330127,0.0,0.5,0.37059048,0.9829629,0.7777778,0.036381513,0.92133725,0.0088495575,0.080629304,0.0010493179,0.8940189,0.006295908,0.0,0.012286538,0.09720967,0.0,0.41991755,2
6128,0.25,0.9330127,0.0,0.5,0.25,0.9330127,0.75555557,0.20648968,0.847591,0.0,0.16125861,0.008394543,0.8751312,0.0,0.006295908,0.009684917,0.20894139,0.0,0.39899355,11
6129,0.25,0.9330127,0.0,0.5,0.14644662,0.8535534,0.6666667,0.20845625,0.71189773,0.0,0.23893805,0.0,0.83315843,0.0,0.10283316,0.12931785,0.42401722,0.112381995,0.4419812,11
6130,0.25,0.9330127,0.0,0.5,0.0669873,0.75,0.6666667,0.64208454,0.52015734,0.0,0.6509341,0.49317944,0.74501574,0.0,0.6149003,0.5373235,0.30608955,0.22476399,0.6041397,0
6131,0.25,0.9330127,0.0,0.5,0.017037086,0.62940955,0.64444447,0.81317604,0.3038348,0.0,0.64208454,0.71248686,0.5981112,0.0,0.43126968,0.09577899,0.21091521,0.0,0.36169213,11
6132,0.25,0.9330127,0.0,0.5,0.0,0.5,0.6333333,0.9193707,0.0993117,0.0,0.9459194,0.8866737,0.296957,0.0,0.98740816,0.05628096,0.25299504,0.112381995,0.44738758,3
6133,0.25,0.9330127,0.0,0.5,0.017037086,0.37059048,0.6666667,0.92133725,0.0088495575,0.0,0.92428714,0.8940189,0.006295908,0.0,0.96852046,0.012119642,0.5704021,0.0,0.30170083,11
6134,0.25,0.9330127,0.0,0.5,0.0669873,0.25,0.6111111,0.847591,0.0,0.0,0.86823994,0.8751312,0.0,0.0,0.97271776,0.008877431,0.75761247,0.112381995,0.34056458,15
6135,0.25,0.9330127,0.0,0.5,0.14644662,0.14644662,0.6666667,0.71189773,0.0,0.0,0.72959685,0.83315843,0.0,0.0,0.93179435,0.009888628,0.4984072,0.5363939,0.49452636,15
6136,0.25,0.9330127,0.0,0.5,0.25,0.0669873,0.6666667,0.52015734,0.0,0.0,0.5516224,0.74501574,0.0,0.0,0.8730325,0.009363395,0.21753249,0.96040577,0.5446837,13
6137,0.25,0.9330127,0.0,0.5,0.37059048,0.017037086,0.6888889,0.3038348,0.0,0.0,0.3166175,0.5981112,0.0,0.0,0.7019937,0.0111943465,0.10635064,0.99462044,0.43013576,8
6138,0.25,0.9330127,0.0,0.5,0.5,0.0,0.75555557,0.0993117,0.0,0.013765979,0.09832842,0.296957,0.0,0.0,0.22665268,0.009726641,0.022975883,0.85922045,0.39215314,8
6139,0.25,0.9330127,0.0,0.5,0.62940955,0.017037086,0.7777778,0.0088495575,0.0,0.080629304,0.012782694,0.006295908,0.0,0.0,0.0020986358,0.037649907,0.0,0.72382045,0.40592235,8
6140,0.25,0.9330127,0.0,0.5,0.75,0.0669873,0.7777778,0.0,0.0,0.16125861,0.0,0.0,0.0,0.006295908,0.0,0.064922765,0.0,0.58842045,0.41534895,9
6141,0.25,0.9330127,0.0,0.5,0.8535534,0.14644662,0.7777778,0.0,0.0,0.23893805,0.0,0.0,0.0,0.10283316,0.0,0.013614349,0.0,0.5432871,0.42440394,9
6142,0.25,0.9330127,0.0,0.5,0.9330127,0.25,0.8111111,0.0,0.0,0.6509341,0.0,0.0,0.0,0.6149003,0.0,0.006486887,0.0,0.49815378,0.42194042,9
6143,0.25,0.9330127,0.0,0.5,0.9829629,0.37059048,0.8111111,0.0,0.0,0.64208454,0.0,0.0,0.0,0.43126968,0.0,0.00563277,0.0,0.45302045,0.4216452,9
6144,0.25,0.9330127,0.0,0.5,1.0,0.5,0.8111111,0.0,0.013765979,0.9459194,0.0,0.0,0.0,0.98740816,0.0,0.03422853,0.0,0.40788713,0.43152905,9
6145,0.25,0.9330127,0.14644662,0.14644662,0.9829629,0.62940955,0.7777778,0.0,0.080629304,0.92428714,0.0,0.0,0.0,0.96852046,0.0,0.06131976,0.0,0.3627538,0.44089288,9
6146,0.25,0.9330127,0.14644662,0.14644662,0.9330127,0.75,0.7777778,0.0,0.16125861,0.86823994,0.0,0.0,0.006295908,0.97271776,0.0,0.004297597,0.0,0.3176205,0.4211837,9
6147,0.25,0.9330127,0.14644662,0.14644662,0.8535534,0.8535534,0.8111111,0.0,0.23893805,0.72959685,0.0,0.0,0.10283316,0.93179435,0.0,0.0053087934,0.0,0.27248716,0.4215332,9
6148,0.25,0.9330127,0.14644662,0.14644662,0.75,0.9330127,0.8111111,0.0,0.6509341,0.5516224,0.0,0.0,0.6149003,0.8730325,0.0,0.0051173535,0.0,0.22735383,0.42146704,9
6149,0.25,0.9330127,0.14644662,0.14644662,0.62940955,0.9829629,0.8111111,0.0,0.64208454,0.3166175,0.0,0.0,0.43126968,0.7019937,0.0,0.00553214,0.0,0.18222049,0.42161041,9
6150,0.25,0.9330127,0.14644662,0.14644662,0.5,1.0,0.7777778,0.013765979,0.9459194,0.09832842,0.005899705,0.0,0.98740816,0.22665268,0.0010493179,0.004903823,0.029384896,0.13708715,0.41612682,2
6151,0.25,0.9330127,0.14644662,0.14644662,0.37059048,0.9829629,0.8111111,0.080629304,0.92428714,0.012782694,0.058013767,0.0,0.96852046,0.0020986358,0.00524659,0.0054118754,0.29841194,0.0,0.34079695,10
6152,0.25,0.9330127,0.14644662,0.14644662,0.25,0.9330127,0.7777778,0.16125861,0.86823994,0.0,0.14159292,0.006295908,0.97271776,0.0,0.0,0.005195891,0.5460535,0.037460666,0.35041878,11
6153,0.25,0.9330127,0.14644662,0.14644662,0.14644662,0.8535534,0.75555557,0.23893805,0.72959685,0.0,0.20943953,0.10283316,0.93179435,0.0,0.0,0.0058561144,0.71766263,0.14984266,0.34668016,13
6154,0.25,0.9330127,0.14644662,0.14644662,0.0669873,0.75,0.6888889,0.6509341,0.5516224,0.0,0.30973452,0.6149003,0.8730325,0.0,0.0020986358,0.024827093,0.88281065,0.413952,0.3772177,13
6155,0.25,0.9330127,0.14644662,0.14644662,0.017037086,0.62940955,0.6888889,0.64208454,0.3166175,0.0,0.6784661,0.43126968,0.7019937,0.0,0.46589717,0.036886595,0.957338,0.6780613,0.36802906,13
6156,0.25,0.9330127,0.14644662,0.14644662,0.0,0.5,0.6333333,0.9459194,0.09832842,0.0,0.9056047,0.98740816,0.22665268,0.0,0.8898216,0.070435256,0.9678366,0.9421706,0.37774324,13
6157,0.25,0.9330127,0.14644662,0.14644662,0.017037086,0.37059048,0.6333333,0.92428714,0.012782694,0.0,0.93411994,0.96852046,0.0020986358,0.0,0.82791185,0.003261846,0.9102265,0.9929893,0.28925893,13
6158,0.25,0.9330127,0.14644662,0.14644662,0.0669873,0.25,0.6888889,0.86823994,0.0,0.0,0.67354965,0.97271776,0.0,0.0,0.3903463,0.0022481952,0.79770434,0.9975097,0.29252034,19
6159,0.25,0.9330127,0.14644662,0.14644662,0.14644662,0.14644662,0.7222222,0.72959685,0.0,0.0,0.46902654,0.93179435,0.0,0.0,0.13955928,0.133289,0.6243722,0.9979118,0.36740568,19
6160,0.25,0.9330127,0.14644662,0.14644662,0.25,0.0669873,0.75555557,0.5516224,0.0,0.0,0.31858408,0.8730325,0.0,0.0,0.06925499,0.21854492,0.39826995,0.9979476,0.43726504,19
6161,0.25,0.9330127,0.14644662,0.14644662,0.37059048,0.017037086,0.75555557,0.3166175,0.0,0.0,0.2861357,0.7019937,0.0,0.0,0.4742917,0.13818054,0.15749414,0.9979508,0.45262846,5
6162,0.25,0.9330127,0.14644662,0.14644662,0.5,0.0,0.8111111,0.09832842,0.0,0.005899705,0.04719764,0.22665268,0.0,0.0010493179,0.0010493179,0.17610288,0.03152439,0.8194151,0.43532565,7
6163,0.25,0.9330127,0.14644662,0.14644662,0.62940955,0.017037086,0.8111111,0.012782694,0.0,0.058013767,0.005899705,0.0020986358,0.0,0.00524659,0.0010493179,0.108792014,0.0,0.59374845,0.40372267,8
6164,0.25,0.9330127,0.14644662,0.14644662,0.75,0.0669873,0.8111111,0.0,0.0,0.14159292,0.0,0.0,0.0,0.0,0.0,0.11513409,0.0,0.45834845,0.43270403,9
6165,0.25,0.9330127,0.14644662,0.14644662,0.8535534,0.14644662,0.7777778,0.0,0.0,0.20943953,0.0,0.0,0.0,0.0,0.0,0.1673678,0.0,0.41321513,0.47754738,9
6166,0.25,0.9330127,0.14644662,0.14644662,0.9330127,0.25,0.75555557,0.0,0.0,0.30973452,0.0,0.0,0.0,0.0020986358,0.0,0.27226967,0.0,0.3680818,0.51380575,9
6167,0.25,0.9330127,0.14644662,0.14644662,0.9829629,0.37059048,0.8111111,0.0,0.0,0.6784661,0.0,0.0,0.0,0.46589717,0.0,0.028014079,0.0,0.3229485,0.42938107,9
6168,0.25,0.9330127,0.14644662,0.14644662,1.0,0.5,0.8111111,0.0,0.005899705,0.9056047,0.0,0.0,0.0010493179,0.8898216,0.0,0.018966079,0.0,0.27781516,0.42625374,9
6169,0.25,0.9330127,0.5,0.0,0.9829629,0.62940955,0.8111111,0.0,0.058013767,0.93411994,0.0,0.0,0.00524659,0.82791185,0.0,0.009073781,0.0,0.23268183,0.42283455,4
6170,0.25,0.9330127,0.5,0.0,0.9330127,0.75,0.7777778,0.0,0.14159292,0.67354965,0.0,0.0,0.0,0.3903463,0.0,0.0076232543,0.0,0.0,0.3666727,3
6171,0.25,0.9330127,0.5,0.0,0.8535534,0.8535534,0.8111111,0.0,0.20943953,0.46902654,0.0,0.0,0.0,0.13955928,0.0,0.04053378,0.0,0.0,0.44710302,9
6172,0.25,0.9330127,0.5,0.0,0.75,0.9330127,0.8111111,0.0,0.30973452,0.31858408,0.0,0.0,0.0020986358,0.06925499,0.0,0.008204937,0.0,0.0,0.43592888,9
6173,0.25,0.9330127,0.5,0.0,0.62940955,0.9829629,0.8111111,0.0,0.6784661,0.2861357,0.0,0.0,0.46589717,0.4742917,0.0,0.001840783,0.0,0.0,0.43372917,7
6174,0.25,0.9330127,0.5,0.0,0.5,1.0,0.84444445,0.005899705,0.9056047,0.04719764,0.015732547,0.0010493179,0.8898216,0.0010493179,0.0,0.0022899294,0.036735855,0.0,0.42730054,1
6175,0.25,0.9330127,0.5,0.0,0.37059048,0.9829629,0.8111111,0.058013767,0.93411994,0.005899705,0.108161256,0.00524659,0.82791185,0.0010493179,0.016789086,0.0046755667,0.3052138,0.0,0.380008,2
6176,0.25,0.9330127,0.5,0.0,0.25,0.9330127,0.75555557,0.14159292,0.67354965,0.0,0.19665684,0.0,0.3903463,0.0,0.01049318,0.22085078,0.56140864,0.0,0.40881124,12
6177,0.25,0.9330127,0.5,0.0,0.14644662,0.8535534,0.7222222,0.20943953,0.46902654,0.0,0.34513274,0.0,0.13955928,0.0,0.10283316,0.67366326,0.7502237,0.18730332,0.598455,1
6178,0.25,0.9330127,0.5,0.0,0.0669873,0.75,0.6666667,0.30973452,0.31858408,0.0,0.70599806,0.0020986358,0.06925499,0.0,0.7114376,0.11221094,0.87703127,0.0,0.25910676,12
6179,0.25,0.9330127,0.5,0.0,0.017037086,0.62940955,0.6666667,0.6784661,0.2861357,0.0,0.85250735,0.46589717,0.4742917,0.0,0.9349423,0.15351538,0.93742454,0.18730332,0.38512033,15
6180,0.25,0.9330127,0.5,0.0,0.0,0.5,0.6333333,0.9056047,0.04719764,0.0,0.95280236,0.8898216,0.0010493179,0.0,0.9905561,0.054329738,0.9378884,0.6113152,0.43112242,13
6181,0.25,0.9330127,0.5,0.0,0.017037086,0.37059048,0.64444447,0.93411994,0.005899705,0.0,0.88397247,0.82791185,0.0010493179,0.0,0.8426023,0.081028275,0.8854661,0.8754245,0.39616722,13
6182,0.25,0.9330127,0.5,0.0,0.0669873,0.25,0.7,0.67354965,0.0,0.0,0.5113078,0.3903463,0.0,0.0,0.19832109,0.12825018,0.7812511,0.98704135,0.37731448,19
6183,0.25,0.9330127,0.5,0.0,0.14644662,0.14644662,0.6888889,0.46902654,0.0,0.0,0.8043265,0.13955928,0.0,0.0,0.884575,0.08340656,0.6098407,0.9969698,0.35617495,13
6184,0.25,0.9330127,0.5,0.0,0.25,0.0669873,0.7222222,0.31858408,0.0,0.0,0.50835794,0.06925499,0.0,0.0,0.6694648,0.0005056149,0.3952903,0.997853,0.36273885,14
6185,0.25,0.9330127,0.5,0.0,0.37059048,0.017037086,0.75555557,0.2861357,0.0,0.0,0.27040315,0.4742917,0.0,0.0,0.34837356,0.0010480268,0.16067024,0.99793154,0.40468764,10
6186,0.25,0.9330127,0.5,0.0,0.5,0.0,0.7888889,0.04719764,0.0,0.015732547,0.096361846,0.0010493179,0.0,0.0,0.14060861,0.05209873,0.029096158,0.9979385,0.4458882,8
6187,0.25,0.9330127,0.5,0.0,0.62940955,0.017037086,0.8111111,0.005899705,0.0,0.108161256,0.012782694,0.0010493179,0.0,0.016789086,0.0073452257,0.15163535,0.0,0.8625385,0.44532034,7
6188,0.25,0.9330127,0.5,0.0,0.75,0.0669873,0.7888889,0.0,0.0,0.19665684,0.0,0.0,0.0,0.01049318,0.0,0.096090704,0.0,0.6368719,0.39933258,8
6189,0.25,0.9330127,0.5,0.0,0.8535534,0.14644662,0.7888889,0.0,0.0,0.34513274,0.0,0.0,0.0,0.10283316,0.0,0.005753033,0.0,0.5014719,0.3948975,8
6190,0.25,0.9330127,0.5,0.0,0.9330127,0.25,0.75555557,0.0,0.0,0.70599806,0.0,0.0,0.0,0.7114376,0.0,0.0042804163,0.0,0.36607188,0.3943885,5
6191,0.25,0.9330127,0.5,0.0,0.9829629,0.37059048,0.75555557,0.0,0.0,0.85250735,0.0,0.0,0.0,0.9349423,0.0,0.004975,0.0,0.004800788,0.32616997,3
6192,0.25,0.9330127,0.5,0.0,1.0,0.5,0.7888889,0.0,0.015732547,0.95280236,0.0,0.0,0.0,0.9905561,0.0,0.006400983,0.0,0.0,0.43388057,3
6193,0.25,0.9330127,0.8535534,0.14644662,0.9829629,0.62940955,0.8111111,0.0,0.108161256,0.88397247,0.0,0.0,0.016789086,0.8426023,0.0,0.0051811645,0.0,0.0,0.43488374,5
6194,0.25,0.9330127,0.8535534,0.14644662,0.9330127,0.75,0.7888889,0.0,0.19665684,0.5113078,0.0,0.0,0.01049318,0.19832109,0.0,0.006113821,0.0,0.0,0.4352061,8
6195,0.25,0.9330127,0.8535534,0.14644662,0.8535534,0.8535534,0.75555557,0.0,0.34513274,0.8043265,0.0,0.0,0.10283316,0.884575,0.0,0.009790453,0.0,0.0,0.4364769,5
6196,0.25,0.9330127,0.8535534,0.14644662,0.75,0.9330127,0.75555557,0.0,0.70599806,0.50835794,0.0,0.0,0.7114376,0.6694648,0.0,0.058919393,0.0,0.0,0.45345783,2
6197,0.25,0.9330127,0.8535534,0.14644662,0.62940955,0.9829629,0.75555557,0.0,0.85250735,0.27040315,0.0,0.0,0.9349423,0.34837356,0.0,0.020766353,0.0,0.0,0.4402706,7
6198,0.25,0.9330127,0.8535534,0.14644662,0.5,1.0,0.75555557,0.015732547,0.95280236,0.096361846,0.003933137,0.0,0.9905561,0.14060861,0.0,0.0052768853,0.03865761,0.0,0.42798853,7
6199,0.25,0.9330127,0.8535534,0.14644662,0.37059048,0.9829629,0.75555557,0.108161256,0.88397247,0.012782694,0.051130775,0.016789086,0.8426023,0.0073452257,0.0020986358,0.0051394408,0.30926087,0.0,0.37944302,2
6200,0.25,0.9330127,0.8535534,0.14644662,0.25,0.9330127,0.7222222,0.19665684,0.5113078,0.0,0.11406096,0.01049318,0.19832109,0.0,0.0020986358,0.006418163,0.46586514,0.0,0.3518181,13
6201,0.25,0.9330127,0.8535534,0.14644662,0.14644662,0.8535534,0.75555557,0.34513274,0.8043265,0.0,0.20943953,0.10283316,0.884575,0.0,0.008394543,0.0550955,0.6286986,0.2641093,0.43322212,13
6202,0.25,0.9330127,0.8535534,0.14644662,0.0669873,0.75,0.6666667,0.70599806,0.50835794,0.0,0.3480826,0.7114376,0.6694648,0.0,0.003147954,0.06157256,0.81605566,0.5282186,0.40188238,13
6203,0.25,0.9330127,0.8535534,0.14644662,0.017037086,0.62940955,0.6666667,0.85250735,0.27040315,0.0,0.64405113,0.9349423,0.34837356,0.0,0.3924449,0.07937404,0.95348495,0.79232794,0.38340497,13
6204,0.25,0.9330127,0.8535534,0.14644662,0.0,0.5,0.64444447,0.95280236,0.096361846,0.0,0.76794493,0.9905561,0.14060861,0.0,0.43336833,0.041434526,0.95206964,0.9796406,0.34375927,18
6205,0.25,0.9330127,0.8535534,0.14644662,0.017037086,0.37059048,0.6111111,0.88397247,0.012782694,0.0,0.64405113,0.8426023,0.0073452257,0.0,0.28226653,0.042097203,0.8982557,0.99630237,0.29261413,19
6206,0.25,0.9330127,0.8535534,0.14644662,0.0669873,0.25,0.64444447,0.5113078,0.0,0.0,0.61946905,0.19832109,0.0,0.0,0.31899264,0.0917882,0.76205236,0.9977845,0.32877222,19
6207,0.25,0.9330127,0.8535534,0.14644662,0.14644662,0.14644662,0.6666667,0.8043265,0.0,0.0,0.24385448,0.884575,0.0,0.0,0.0073452257,0.5095573,0.6273921,0.99791634,0.4968214,19
6208,0.25,0.9330127,0.8535534,0.14644662,0.25,0.0669873,0.7,0.50835794,0.0,0.0,0.18780728,0.6694648,0.0,0.0,0.00524659,0.39826918,0.39165977,0.997928,0.5005611,18
